#PDF_File,Minimum_Capacity(mAh),Nomial_Voltage(V),Charge_Voltage(V),Charge_Current(mAh),Charge_End_Current(mA),Dicharge_Voltage(V),Discharge_Current,Cycle,Remaining_Capacity(mAh)
datasheet_19,1600,3.8,4.35,1120,32,3,1600,160,1474.067371
datasheet_19,1600,3.8,4.35,1120,32,3,1600,175,1467.960268
datasheet_19,1600,3.8,4.35,1120,32,3,1600,190,1461.75372
datasheet_19,1600,3.8,4.35,1120,32,3,1600,210,1456.988039
datasheet_19,1600,3.8,4.35,1120,32,3,1600,220,1453.221226
datasheet_19,1600,3.8,4.35,1120,32,3,1600,235,1446.635011
datasheet_19,1600,3.8,4.35,1120,32,3,1600,250,1441.858426
datasheet_19,1600,3.8,4.35,1120,32,3,1600,260,1437.511111
datasheet_19,1600,3.8,4.35,1120,32,3,1600,275,1432.303309
datasheet_19,1600,3.8,4.35,1120,32,3,1600,285,1427.887668
datasheet_19,1600,3.8,4.35,1120,32,3,1600,300,1421.33995
datasheet_19,1600,3.8,4.35,1120,32,3,1600,310,1416.724786
datasheet_19,1600,3.8,4.35,1120,32,3,1600,315,1413.162393
datasheet_19,1600,3.8,4.35,1120,32,3,1600,325,1407.203907
datasheet_19,1600,3.8,4.35,1120,32,3,1600,335,1400.980057
datasheet_19,1600,3.8,4.35,1120,32,3,1600,345,1395.198135
datasheet_19,1600,3.8,4.35,1120,32,3,1600,350,1391.086691
datasheet_19,1600,3.8,4.35,1120,32,3,1600,355,1386.985755
datasheet_19,1600,3.8,4.35,1120,32,3,1600,365,1379.905033
datasheet_19,1600,3.8,4.35,1120,32,3,1600,370,1374.700855
datasheet_19,1600,3.8,4.35,1120,32,3,1600,380,1369.290227
datasheet_19,1600,3.8,4.35,1120,32,3,1600,380,1369.355089
datasheet_19,1600,3.8,4.35,1120,32,3,1600,385,1363.885004
datasheet_19,1600,3.8,4.35,1120,32,3,1600,390,1358.358974
datasheet_19,1600,3.8,4.35,1120,32,3,1600,395,1352.34188
datasheet_19,1600,3.8,4.35,1120,32,3,1600,400,1346.723647
datasheet_19,1600,3.8,4.35,1120,32,3,1600,405,1341.709402
datasheet_19,1600,3.8,4.35,1120,32,3,1600,410,1336.534577
datasheet_19,1600,3.8,4.35,1120,32,3,1600,415,1331.064491
datasheet_19,1600,3.8,4.35,1120,32,3,1600,420,1325.594406
datasheet_19,1600,3.8,4.35,1120,32,3,1600,425,1320.37037
datasheet_19,1600,3.8,4.35,1120,32,3,1600,430,1315.356125
datasheet_19,1600,3.8,4.35,1120,32,3,1600,435,1310.532544
datasheet_19,1600,3.8,4.35,1120,32,3,1600,440,1305.109212
datasheet_19,1600,3.8,4.35,1120,32,3,1600,445,1299.458689
datasheet_19,1600,3.8,4.35,1120,32,3,1600,450,1294.444444
datasheet_19,1600,3.8,4.35,1120,32,3,1600,455,1289.168609
datasheet_19,1600,3.8,4.35,1120,32,3,1600,460,1284.234057
datasheet_19,1600,3.8,4.35,1120,32,3,1600,465,1279.605523
datasheet_19,1600,3.8,4.35,1120,32,3,1600,470,1274.623155
datasheet_19,1600,3.8,4.35,1120,32,3,1600,475,1268.888889
datasheet_19,1600,3.8,4.35,1120,32,3,1600,480,1262.871795
datasheet_19,1600,3.8,4.35,1120,32,3,1600,485,1257.935569
datasheet_19,1600,3.8,4.35,1120,32,3,1600,490,1253.048433
datasheet_19,1600,3.8,4.35,1120,32,3,1600,495,1248.284024
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,5,2985.796784
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,10,2935.932018
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,15,2902.582237
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,20,2873.807018
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,25,2854.303728
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,30,2837.967836
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,35,2820.902778
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,40,2809.333333
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,45,2794.276316
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,50,2782.653509
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,55,2772.94059
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,60,2760.665635
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,70,2744.863261
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,75,2729.002193
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,80,2720.712719
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,90,2699.009288
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,95,2690.100512
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,100,2682.923977
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,105,2672.945906
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,115,2655.968375
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,125,2637.817982
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,130,2630.542475
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,140,2613.818098
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,150,2599.440789
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,155,2592.420715
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,160,2581.864035
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,165,2573.451754
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,175,2561.946272
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,180,2552.382271
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,190,2536.110342
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,195,2528.833732
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,200,2520.175439
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,215,2505.992325
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,225,2492.082577
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,240,2478.223684
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,250,2470.908953
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,265,2451.513914
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,275,2443.229167
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,290,2423.617665
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,305,2413.3021
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,310,2407.841644
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,320,2396.708218
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,335,2387.173423
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,350,2378.780009
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,370,2358.977378
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,385,2350.085988
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,400,2335.14395
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,420,2321.634349
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,425,2316.649354
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,435,2305.515928
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,450,2294.910991
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,465,2284.532895
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,475,2269.791667
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,490,2256.780097
datasheet_2,2950,3.6,4.2,1475,59,2.5,2950,495,2244.087171
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,5,1564.652956
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,10,1552.18509
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,15,1539.717224
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,20,1527.197943
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,25,1512.210797
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,30,1501.171094
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,35,1494.280206
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,40,1486.154976
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,45,1481.019709
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,50,1475.578406
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,55,1470.565553
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,60,1465.12425
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,70,1455.820786
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,75,1450.572564
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,80,1446.786632
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,85,1442.792169
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,90,1438.354756
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,100,1431.019709
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,110,1425.727506
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,125,1419.746144
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,135,1415.784062
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,150,1409.901319
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,160,1405.49733
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,170,1400.760925
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,185,1394.617609
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,200,1388.978149
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,215,1383.753213
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,225,1379.63643
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,240,1373.90356
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,255,1368.434993
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,270,1362.666888
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,285,1357.626392
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,300,1352.740916
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,320,1347.295059
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,335,1343.199346
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,355,1337.532134
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,380,1332.052496
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,400,1327.385453
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,425,1321.676287
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,440,1317.061291
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,460,1312.20091
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,485,1306.132942
datasheet_20,1520,3.7,4.2,1250,30,2.5,1520,495,1302.379965
datasheet_21,800,3.7,4.2,800,16,2.5,800,5,712.0748299
datasheet_21,800,3.7,4.2,800,16,2.5,800,10,687.585034
datasheet_21,800,3.7,4.2,800,16,2.5,800,15,671.4285714
datasheet_21,800,3.7,4.2,800,16,2.5,800,20,661.7687075
datasheet_21,800,3.7,4.2,800,16,2.5,800,25,654.5493197
datasheet_21,800,3.7,4.2,800,16,2.5,800,30,648.7882653
datasheet_21,800,3.7,4.2,800,16,2.5,800,35,645.0467687
datasheet_21,800,3.7,4.2,800,16,2.5,800,50,641.0038374
datasheet_21,800,3.7,4.2,800,16,2.5,800,85,638.0272109
datasheet_21,800,3.7,4.2,800,16,2.5,800,110,635.5500821
datasheet_21,800,3.7,4.2,800,16,2.5,800,130,632.712585
datasheet_21,800,3.7,4.2,800,16,2.5,800,145,630.5717525
datasheet_21,800,3.7,4.2,800,16,2.5,800,165,627.7764594
datasheet_21,800,3.7,4.2,800,16,2.5,800,180,625.443072
datasheet_21,800,3.7,4.2,800,16,2.5,800,195,622.973356
datasheet_21,800,3.7,4.2,800,16,2.5,800,210,620.3631453
datasheet_21,800,3.7,4.2,800,16,2.5,800,230,617.6870748
datasheet_21,800,3.7,4.2,800,16,2.5,800,250,614.9343458
datasheet_21,800,3.7,4.2,800,16,2.5,800,265,612.7996437
datasheet_21,800,3.7,4.2,800,16,2.5,800,280,610.0283447
datasheet_21,800,3.7,4.2,800,16,2.5,800,300,607.1428571
datasheet_21,800,3.7,4.2,800,16,2.5,800,315,604.8403977
datasheet_21,800,3.7,4.2,800,16,2.5,800,330,602.7289986
datasheet_21,800,3.7,4.2,800,16,2.5,800,350,599.8947198
datasheet_21,800,3.7,4.2,800,16,2.5,800,370,597.1009334
datasheet_21,800,3.7,4.2,800,16,2.5,800,385,594.7592195
datasheet_21,800,3.7,4.2,800,16,2.5,800,400,592.3423423
datasheet_21,800,3.7,4.2,800,16,2.5,800,415,589.8056365
datasheet_21,800,3.7,4.2,800,16,2.5,800,435,587.213661
datasheet_21,800,3.7,4.2,800,16,2.5,800,455,584.7293084
datasheet_21,800,3.7,4.2,800,16,2.5,800,475,581.9022731
datasheet_21,800,3.7,4.2,800,16,2.5,800,490,579.1719813
datasheet_21,800,3.7,4.2,800,16,2.5,800,495,577.5793651
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,5,997.8167088
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,10,987.5578704
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,15,980.632215
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,25,972.4664803
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,35,969.0911876
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,40,966.9531857
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,50,962.7817527
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,55,961.0063933
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,70,956.4434408
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,75,954.25765
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,80,950.7049663
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,85,948.3170829
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,100,944.224988
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,110,940.7764772
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,115,938.4831387
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,125,935.3274255
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,140,931.1946627
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,145,929.5057583
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,160,925.4778973
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,170,922.8122272
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,185,919.2317748
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,195,916.4709596
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,205,913.4158425
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,220,909.7158453
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,230,906.5305836
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,240,902.9882155
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,245,901.0527423
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,260,896.7113665
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,270,894.2234848
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,280,891.5031728
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,300,886.9949495
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,310,884.5152918
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,330,880.704915
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,340,878.45628
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,345,877.0274864
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,355,872.5584443
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,370,868.9748498
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,390,865.2215354
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,405,861.9809203
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,420,859.389348
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,445,855.4479254
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,455,853.0584745
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,470,849.8497709
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,480,846.7171717
datasheet_22,1000,3.7,4.2,1000,20,2.75,1000,490,843.2287562
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,5,1117.267219
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,10,1099.596088
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,15,1088.767538
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,20,1079.931973
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,25,1072.0929
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,30,1066.189869
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,35,1060.134991
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,40,1056.623542
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,50,1052.535077
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,60,1050.073876
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,75,1046.324704
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,90,1043.128189
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,105,1039.566532
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,115,1036.689315
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,125,1033.98893
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,135,1030.910326
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,145,1027.920182
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,160,1023.596939
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,165,1021.515377
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,175,1018.37089
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,190,1014.091935
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,200,1011.808132
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,215,1008.244528
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,225,1005.701311
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,240,1002.213385
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,260,998.5940399
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,280,995.1273143
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,290,992.8587422
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,305,989.0044187
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,315,985.8515417
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,320,983.9889903
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,330,980.4820366
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,345,975.7985225
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,355,972.7997449
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,360,970.9821429
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,370,967.2353316
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,380,963.8420586
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,390,960.6850553
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,410,956.8863057
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,435,953.9632614
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,470,950.5578339
datasheet_24,1150,3.7,4.2,1150,23,2.5,1150,495,947.5313563
datasheet_25,1010,3.7,4.2,1010,20,3,1010,5,988.331202
datasheet_25,1010,3.7,4.2,1010,20,3,1010,10,975.5434783
datasheet_25,1010,3.7,4.2,1010,20,3,1010,15,963.7148338
datasheet_25,1010,3.7,4.2,1010,20,3,1010,20,954.443734
datasheet_25,1010,3.7,4.2,1010,20,3,1010,25,944.0537084
datasheet_25,1010,3.7,4.2,1010,20,3,1010,30,936.2745098
datasheet_25,1010,3.7,4.2,1010,20,3,1010,35,932.2570332
datasheet_25,1010,3.7,4.2,1010,20,3,1010,40,926.6304348
datasheet_25,1010,3.7,4.2,1010,20,3,1010,45,919.7969949
datasheet_25,1010,3.7,4.2,1010,20,3,1010,50,915.1214834
datasheet_25,1010,3.7,4.2,1010,20,3,1010,55,910.8056266
datasheet_25,1010,3.7,4.2,1010,20,3,1010,60,905.7704604
datasheet_25,1010,3.7,4.2,1010,20,3,1010,65,900.2957161
datasheet_25,1010,3.7,4.2,1010,20,3,1010,70,896.9789003
datasheet_25,1010,3.7,4.2,1010,20,3,1010,80,892.4702873
datasheet_25,1010,3.7,4.2,1010,20,3,1010,85,889.7550659
datasheet_25,1010,3.7,4.2,1010,20,3,1010,90,887.0113263
datasheet_25,1010,3.7,4.2,1010,20,3,1010,95,883.667235
datasheet_25,1010,3.7,4.2,1010,20,3,1010,105,877.3907484
datasheet_25,1010,3.7,4.2,1010,20,3,1010,120,873.316283
datasheet_25,1010,3.7,4.2,1010,20,3,1010,130,870.337809
datasheet_25,1010,3.7,4.2,1010,20,3,1010,145,866.6380275
datasheet_25,1010,3.7,4.2,1010,20,3,1010,155,864.2335616
datasheet_25,1010,3.7,4.2,1010,20,3,1010,170,860.6138107
datasheet_25,1010,3.7,4.2,1010,20,3,1010,180,857.6832907
datasheet_25,1010,3.7,4.2,1010,20,3,1010,190,854.8821703
datasheet_25,1010,3.7,4.2,1010,20,3,1010,205,851.2128357
datasheet_25,1010,3.7,4.2,1010,20,3,1010,220,847.935696
datasheet_25,1010,3.7,4.2,1010,20,3,1010,235,844.8624456
datasheet_25,1010,3.7,4.2,1010,20,3,1010,250,841.4115997
datasheet_25,1010,3.7,4.2,1010,20,3,1010,265,837.8856298
datasheet_25,1010,3.7,4.2,1010,20,3,1010,280,834.4764783
datasheet_25,1010,3.7,4.2,1010,20,3,1010,290,831.9075756
datasheet_25,1010,3.7,4.2,1010,20,3,1010,310,828.3319125
datasheet_25,1010,3.7,4.2,1010,20,3,1010,330,825.385494
datasheet_25,1010,3.7,4.2,1010,20,3,1010,355,821.6935504
datasheet_25,1010,3.7,4.2,1010,20,3,1010,370,819.0983168
datasheet_25,1010,3.7,4.2,1010,20,3,1010,390,815.8567775
datasheet_25,1010,3.7,4.2,1010,20,3,1010,415,812.4143679
datasheet_25,1010,3.7,4.2,1010,20,3,1010,440,809.4020217
datasheet_25,1010,3.7,4.2,1010,20,3,1010,470,805.9315365
datasheet_25,1010,3.7,4.2,1010,20,3,1010,490,803.0815907
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,5,1327.802579
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,10,1307.390873
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,15,1293.616071
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,20,1281.39881
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,25,1274.479167
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,30,1261.339286
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,35,1253.502338
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,40,1249.702381
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,45,1244.888393
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,55,1237.380126
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,60,1234.586466
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,70,1229.613095
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,80,1224.81576
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,90,1219.665179
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,100,1215.430403
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,115,1210.047123
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,130,1205.971459
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,145,1202.03311
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,165,1196.587171
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,175,1193.248368
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,190,1188.618197
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,210,1183.247768
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,230,1178.574735
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,250,1174.21565
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,265,1170.31436
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,285,1165.194904
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,300,1161.367596
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,315,1156.516417
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,330,1152.624129
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,345,1148.643544
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,365,1143.172384
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,375,1139.868952
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,390,1135.30506
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,420,1129.665899
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,455,1125.043713
datasheet_26,1370,3.7,4.2,1370,27,2.75,1370,485,1121.120722
datasheet_27,700,3.7,4.2,700,14,2.5,700,5,705.8948261
datasheet_27,700,3.7,4.2,700,14,2.5,700,10,699.2002908
datasheet_27,700,3.7,4.2,700,14,2.5,700,15,694.5504665
datasheet_27,700,3.7,4.2,700,14,2.5,700,20,690.2035623
datasheet_27,700,3.7,4.2,700,14,2.5,700,25,687.913486
datasheet_27,700,3.7,4.2,700,14,2.5,700,35,684.9120981
datasheet_27,700,3.7,4.2,700,14,2.5,700,45,681.9656489
datasheet_27,700,3.7,4.2,700,14,2.5,700,50,680.6037474
datasheet_27,700,3.7,4.2,700,14,2.5,700,60,678.0110263
datasheet_27,700,3.7,4.2,700,14,2.5,700,75,674.5594195
datasheet_27,700,3.7,4.2,700,14,2.5,700,85,672.4145765
datasheet_27,700,3.7,4.2,700,14,2.5,700,95,669.8762433
datasheet_27,700,3.7,4.2,700,14,2.5,700,105,666.8340699
datasheet_27,700,3.7,4.2,700,14,2.5,700,110,665.3307888
datasheet_27,700,3.7,4.2,700,14,2.5,700,120,661.7472434
datasheet_27,700,3.7,4.2,700,14,2.5,700,125,660.2750515
datasheet_27,700,3.7,4.2,700,14,2.5,700,135,657.2586045
datasheet_27,700,3.7,4.2,700,14,2.5,700,145,653.979361
datasheet_27,700,3.7,4.2,700,14,2.5,700,150,652.1151399
datasheet_27,700,3.7,4.2,700,14,2.5,700,155,650.3143242
datasheet_27,700,3.7,4.2,700,14,2.5,700,165,646.9112242
datasheet_27,700,3.7,4.2,700,14,2.5,700,175,643.9779474
datasheet_27,700,3.7,4.2,700,14,2.5,700,180,642.4936387
datasheet_27,700,3.7,4.2,700,14,2.5,700,190,639.2007185
datasheet_27,700,3.7,4.2,700,14,2.5,700,195,637.4419997
datasheet_27,700,3.7,4.2,700,14,2.5,700,205,634.0472152
datasheet_27,700,3.7,4.2,700,14,2.5,700,210,632.1458863
datasheet_27,700,3.7,4.2,700,14,2.5,700,220,628.8804071
datasheet_27,700,3.7,4.2,700,14,2.5,700,225,627.2618038
datasheet_27,700,3.7,4.2,700,14,2.5,700,235,623.9397795
datasheet_27,700,3.7,4.2,700,14,2.5,700,240,621.9556525
datasheet_27,700,3.7,4.2,700,14,2.5,700,245,619.9506997
datasheet_27,700,3.7,4.2,700,14,2.5,700,255,616.4475544
datasheet_27,700,3.7,4.2,700,14,2.5,700,265,613.2650328
datasheet_27,700,3.7,4.2,700,14,2.5,700,270,611.6914423
